"id","tourn_id","date","teamA","scoreA","scoreB","teamB","et","sc","w","l","d","dA","dB"
"qualifier","wc_2010"," 2008-06-21 ","Tunisia",2,1,"Burundi",0,"0","Tunisia","Burundi",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-06 ","Faso",0,0,"Tunisia",0,"0","Draw","Draw",TRUE,"Faso","Tunisia"
"qualifier","wc_2010","  2008-10-11","Tunisia",5,0,"Seychelles",0,"0","Tunisia","Seychelles",FALSE,NA,NA
"qualifier","wc_2010"," 2008-05-31 ","Togo",1,0,"Zambia",0,"0","Togo","Zambia",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-08 ","Swaziland",2,1,"Togo",0,"0","Swaziland","Togo",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","Zambia",1,0,"Togo",0,"0","Zambia","Togo",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-11","Togo",6,0,"Swaziland",0,"0","Togo","Swaziland",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-01 ","Egypt",2,1,"Congo",0,"0","Egypt","Congo",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-06 ","Djibouti",0,4,"Egypt",0,"0","Egypt","Djibouti",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","Malawi",1,0,"Egypt",0,"0","Malawi","Egypt",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Egypt",2,0,"Malawi",0,"0","Egypt","Malawi",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-07 ","Kinsh",0,1,"Egypt",0,"0","Egypt","Kinsh",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-12","Egypt",4,0,"Djibouti",0,"0","Egypt","Djibouti",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-28 ","Togo",1,0,"Cameroon",0,"0","Togo","Cameroon",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-28 ","Morocco",1,2,"Gabon",0,"0","Gabon","Morocco",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-06 ","Gabon",3,0,"Togo",0,"0","Gabon","Togo",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-07 ","Cameroon",0,0,"Morocco",0,"0","Draw","Draw",TRUE,"Cameroon","Morocco"
"qualifier","wc_2010"," 2009-06-20 ","Morocco",0,0,"Togo",0,"0","Draw","Draw",TRUE,"Morocco","Togo"
"qualifier","wc_2010"," 2009-09-05 ","Gabon",0,2,"Cameroon",0,"0","Cameroon","Gabon",FALSE,NA,NA
"qualifier","wc_2010"," 2009-09-06 ","Togo",1,1,"Morocco",0,"0","Draw","Draw",TRUE,"Togo","Morocco"
"qualifier","wc_2010"," 2009-09-09 ","Cameroon",2,1,"Gabon",0,"0","Cameroon","Gabon",FALSE,NA,NA
"qualifier","wc_2010","  2009-10-10","Cameroon",3,0,"Togo",0,"0","Cameroon","Togo",FALSE,NA,NA
"qualifier","wc_2010","  2009-10-10","Gabon",3,1,"Morocco",0,"0","Gabon","Morocco",FALSE,NA,NA
"qualifier","wc_2010","  2009-11-14","Morocco",0,2,"Cameroon",0,"0","Cameroon","Morocco",FALSE,NA,NA
"qualifier","wc_2010","  2009-11-14","Togo",1,0,"Gabon",0,"0","Togo","Gabon",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-28 ","Kenya",1,2,"Tunisia",0,"0","Tunisia","Kenya",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-29 ","Mozambique",0,0,"Nigeria",0,"0","Draw","Draw",TRUE,"Mozambique","Nigeria"
"qualifier","wc_2010"," 2009-06-06 ","Tunisia",2,0,"Mozambique",0,"0","Tunisia","Mozambique",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-07 ","Nigeria",3,0,"Kenya",0,"0","Nigeria","Kenya",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-20 ","Tunisia",0,0,"Nigeria",0,"0","Draw","Draw",TRUE,"Tunisia","Nigeria"
"qualifier","wc_2010"," 2009-09-06 ","Nigeria",2,2,"Tunisia",0,"0","Draw","Draw",TRUE,"Nigeria","Tunisia"
"qualifier","wc_2010","  2009-10-11","Nigeria",1,0,"Mozambique",0,"0","Nigeria","Mozambique",FALSE,NA,NA
"qualifier","wc_2010","  2009-10-11","Tunisia",1,0,"Kenya",0,"0","Tunisia","Kenya",FALSE,NA,NA
"qualifier","wc_2010","  2009-11-14","Kenya",2,3,"Nigeria",0,"0","Nigeria","Kenya",FALSE,NA,NA
"qualifier","wc_2010","  2009-11-14","Mozambique",1,0,"Tunisia",0,"0","Mozambique","Tunisia",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-28 ","Rwanda",0,0,"Algeria",0,"0","Draw","Draw",TRUE,"Rwanda","Algeria"
"qualifier","wc_2010"," 2009-03-29 ","Egypt",1,1,"Zambia",0,"0","Draw","Draw",TRUE,"Egypt","Zambia"
"qualifier","wc_2010"," 2009-06-07 ","Algeria",3,1,"Egypt",0,"0","Algeria","Egypt",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-20 ","Zambia",0,2,"Algeria",0,"0","Algeria","Zambia",FALSE,NA,NA
"qualifier","wc_2010"," 2009-07-05 ","Egypt",3,0,"Rwanda",0,"0","Egypt","Rwanda",FALSE,NA,NA
"qualifier","wc_2010"," 2009-09-05 ","Rwanda",0,1,"Egypt",0,"0","Egypt","Rwanda",FALSE,NA,NA
"qualifier","wc_2010"," 2009-09-06 ","Algeria",1,0,"Zambia",0,"0","Algeria","Zambia",FALSE,NA,NA
"qualifier","wc_2010","  2009-10-10","Zambia",0,1,"Egypt",0,"0","Egypt","Zambia",FALSE,NA,NA
"qualifier","wc_2010","  2009-10-11","Algeria",3,1,"Rwanda",0,"0","Algeria","Rwanda",FALSE,NA,NA
"qualifier","wc_2010","  2009-11-14","Egypt",2,0,"Algeria",0,"0","Egypt","Algeria",FALSE,NA,NA
"qualifier","wc_2010","  2009-11-18","Algeria",1,0,"Egypt",0,"0","Algeria","Egypt",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-29 ","Ghana",1,0,"Benin",0,"0","Ghana","Benin",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-07 ","Mali",0,2,"Ghana",0,"0","Ghana","Mali",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-20 ","Sudan",0,2,"Ghana",0,"0","Ghana","Sudan",FALSE,NA,NA
"qualifier","wc_2010"," 2009-09-06 ","Ghana",2,0,"Sudan",0,"0","Ghana","Sudan",FALSE,NA,NA
"qualifier","wc_2010","  2009-10-11","Benin",1,0,"Ghana",0,"0","Benin","Ghana",FALSE,NA,NA
"qualifier","wc_2010","  2009-11-15","Ghana",2,2,"Mali",0,"0","Draw","Draw",TRUE,"Ghana","Mali"
"qualifier","wc_2010"," 2009-03-29 ","Ivory Coast",5,0,"Malawi",0,"0","Ivory Coast","Malawi",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-07 ","Guinea",1,2,"Ivory Coast",0,"0","Ivory Coast","Guinea",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-20 ","Faso",2,3,"Ivory Coast",0,"0","Ivory Coast","Faso",FALSE,NA,NA
"qualifier","wc_2010"," 2009-09-05 ","Ivory Coast",5,0,"Burkina Faso",0,"0","Ivory Coast","Burkina Faso",FALSE,NA,NA
"qualifier","wc_2010","  2009-10-10","Malawi",1,1,"Ivory Coast",0,"0","Draw","Draw",TRUE,"Malawi","Ivory Coast"
"qualifier","wc_2010","  2009-11-14","Ivory Coast",3,0,"Guinea",0,"0","Ivory Coast","Guinea",FALSE,NA,NA
"qualifier","wc_2010","  2007-10-08","Vietnam",0,1,"United Arab Emirates",0,"0","United Arab Emirates","Vietnam",FALSE,NA,NA
"qualifier","wc_2010","  2007-10-28","United Arab Emirates",5,0,"Vietnam",0,"0","United Arab Emirates","Vietnam",FALSE,NA,NA
"qualifier","wc_2010","  2007-10-28",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"qualifier","wc_2010","  2007-10-21","Mongolia",1,4,"North Korea",0,"0","North Korea","Mongolia",FALSE,NA,NA
"qualifier","wc_2010","  2007-10-28","North Korea",5,1,"Mongolia",0,"0","North Korea","Mongolia",FALSE,NA,NA
"qualifier","wc_2010","  2007-10-21","China",7,0,"Myanmar",0,"0","China","Myanmar",FALSE,NA,NA
"qualifier","wc_2010","  2007-10-28","Myanmar",0,4,"China",0,"0","China","Myanmar",FALSE,NA,NA
"qualifier","wc_2010","  2007-10-28","Iraq",0,0,"Pakistan",0,"0","Draw","Draw",TRUE,"Iraq","Pakistan"
"qualifier","wc_2010"," 2008-02-06 ","Australia",3,0,"Qatar",0,"0","Australia","Qatar",FALSE,NA,NA
"qualifier","wc_2010"," 2008-02-06 ","Iraq",1,1,"China",0,"0","Draw","Draw",TRUE,"Iraq","China"
"qualifier","wc_2010"," 2008-03-26 ","China",0,0,"Australia",0,"0","Draw","Draw",TRUE,"China","Australia"
"qualifier","wc_2010"," 2008-03-26 ","Qatar",2,0,"Iraq",0,"0","Qatar","Iraq",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-01 ","Australia",1,0,"Iraq",0,"0","Australia","Iraq",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-02 ","Qatar",0,0,"China",0,"0","Draw","Draw",TRUE,"Qatar","China"
"qualifier","wc_2010"," 2008-06-07 ","China",0,1,"Qatar",0,"0","Qatar","China",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-07 ","Iraq",1,0,"Australia",0,"0","Iraq","Australia",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","China",1,2,"Iraq",0,"0","Iraq","China",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","Qatar",1,3,"Australia",0,"0","Australia","Qatar",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Australia",0,1,"China",0,"0","China","Australia",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Iraq",0,1,"Qatar",0,"0","Qatar","Iraq",FALSE,NA,NA
"qualifier","wc_2010"," 2008-02-06 ","Japan",4,1,"Thailand",0,"0","Japan","Thailand",FALSE,NA,NA
"qualifier","wc_2010"," 2008-03-26 ","Bahrain",1,0,"Japan",0,"0","Bahrain","Japan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-02 ","Japan",3,0,"Oman",0,"0","Japan","Oman",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-07 ","Oman",1,1,"Japan",0,"0","Draw","Draw",TRUE,"Oman","Japan"
"qualifier","wc_2010"," 2008-06-14 ","Thailand",0,3,"Japan",0,"0","Japan","Thailand",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Japan",1,0,"Bahrain",0,"0","Japan","Bahrain",FALSE,NA,NA
"qualifier","wc_2010"," 2008-02-06 ","South Korea",4,0,"Turkmenistan",0,"0","South Korea","Turkmenistan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-02-06 ","Jordan",0,1,"North Korea",0,"0","North Korea","Jordan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-03-26 ","North Korea",0,0,"South Korea",0,"0","Draw","Draw",TRUE,"North Korea","South Korea"
"qualifier","wc_2010"," 2008-05-31 ","South Korea",2,2,"Jordan",0,"0","Draw","Draw",TRUE,"South Korea","Jordan"
"qualifier","wc_2010"," 2008-06-02 ","Turkmenistan",0,0,"North Korea",0,"0","Draw","Draw",TRUE,"Turkmenistan","North Korea"
"qualifier","wc_2010"," 2008-06-07 ","North Korea",1,0,"Turkmenistan",0,"0","North Korea","Turkmenistan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-07 ","Jordan",0,1,"South Korea",0,"0","South Korea","Jordan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","North Korea",2,0,"Jordan",0,"0","North Korea","Jordan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","Turkmenistan",1,3,"South Korea",0,"0","South Korea","Turkmenistan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","South Korea",0,0,"North Korea",0,"0","Draw","Draw",TRUE,"South Korea","North Korea"
"qualifier","wc_2010"," 2008-02-06 ","Saudi Arabia",2,0,"Singapore",0,"0","Saudi Arabia","Singapore",FALSE,NA,NA
"qualifier","wc_2010"," 2008-03-26 ","Uzbekistan",3,0,"Saudi Arabia",0,"0","Uzbekistan","Saudi Arabia",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-02 ","Saudi Arabia",4,1,"Lebanon",0,"0","Saudi Arabia","Lebanon",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-07 ",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"qualifier","wc_2010"," 2008-06-07 ","Lebanon",1,2,"Saudi Arabia",0,"0","Saudi Arabia","Lebanon",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Saudi Arabia",4,0,"Uzbekistan",0,"0","Saudi Arabia","Uzbekistan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-02-06 ","Iran",0,0,"Syria",0,"0","Draw","Draw",TRUE,"Iran","Syria"
"qualifier","wc_2010"," 2008-02-06 ","United Arab Emirates",2,0,"Kuwait",0,"0","United Arab Emirates","Kuwait",FALSE,NA,NA
"qualifier","wc_2010"," 2008-03-26 ","Syria",1,1,"United Arab Emirates",0,"0","Draw","Draw",TRUE,"Syria","United Arab Emirates"
"qualifier","wc_2010"," 2008-03-26 ","Kuwait",2,2,"Iran",0,"0","Draw","Draw",TRUE,"Kuwait","Iran"
"qualifier","wc_2010"," 2008-06-02 ","Iran",0,0,"United Arab Emirates",0,"0","Draw","Draw",TRUE,"Iran","United Arab Emirates"
"qualifier","wc_2010"," 2008-06-02 ","Syria",1,0,"Kuwait",0,"0","Syria","Kuwait",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-07 ","United Arab Emirates",0,1,"Iran",0,"0","Iran","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-08 ","Kuwait",4,2,"Syria",0,"0","Kuwait","Syria",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","Syria",0,2,"Iran",0,"0","Iran","Syria",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","Kuwait",2,3,"United Arab Emirates",0,"0","United Arab Emirates","Kuwait",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Iran",2,0,"Kuwait",0,"0","Iran","Kuwait",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","United Arab Emirates",1,3,"Syria",0,"0","Syria","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-06 ","Bahrain",2,3,"Japan",0,"0","Japan","Bahrain",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","Uzbekistan",0,1,"Australia",0,"0","Australia","Uzbekistan",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-15","Australia",4,0,"Qatar",0,"0","Australia","Qatar",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-15","Japan",1,1,"Uzbekistan",0,"0","Draw","Draw",TRUE,"Japan","Uzbekistan"
"qualifier","wc_2010","  2008-11-19","Qatar",0,3,"Japan",0,"0","Japan","Qatar",FALSE,NA,NA
"qualifier","wc_2010","  2008-11-19","Bahrain",0,1,"Australia",0,"0","Australia","Bahrain",FALSE,NA,NA
"qualifier","wc_2010"," 2009-02-11 ","Japan",0,0,"Australia",0,"0","Draw","Draw",TRUE,"Japan","Australia"
"qualifier","wc_2010"," 2009-03-28 ","Japan",1,0,"Bahrain",0,"0","Japan","Bahrain",FALSE,NA,NA
"qualifier","wc_2010"," 2009-04-01 ","Australia",2,0,"Uzbekistan",0,"0","Australia","Uzbekistan",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-06 ","Uzbekistan",0,1,"Japan",0,"0","Japan","Uzbekistan",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-06 ","Qatar",0,0,"Australia",0,"0","Draw","Draw",TRUE,"Qatar","Australia"
"qualifier","wc_2010"," 2009-06-10 ","Australia",2,0,"Bahrain",0,"0","Australia","Bahrain",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-10 ","Japan",1,1,"Qatar",0,"0","Draw","Draw",TRUE,"Japan","Qatar"
"qualifier","wc_2010"," 2009-06-17 ","Australia",2,1,"Japan",0,"0","Australia","Japan",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-06 ","Saudi Arabia",1,1,"Iran",0,"0","Draw","Draw",TRUE,"Saudi Arabia","Iran"
"qualifier","wc_2010"," 2008-09-06 ","United Arab Emirates",1,2,"North Korea",0,"0","North Korea","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","North Korea",1,1,"South Korea",0,"0","Draw","Draw",TRUE,"North Korea","South Korea"
"qualifier","wc_2010"," 2008-09-10 ","United Arab Emirates",1,2,"Saudi Arabia",0,"0","Saudi Arabia","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-15","South Korea",4,1,"United Arab Emirates",0,"0","South Korea","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-15","Iran",2,1,"North Korea",0,"0","Iran","North Korea",FALSE,NA,NA
"qualifier","wc_2010","  2008-11-19","United Arab Emirates",1,1,"Iran",0,"0","Draw","Draw",TRUE,"United Arab Emirates","Iran"
"qualifier","wc_2010","  2008-11-19","Saudi Arabia",0,2,"South Korea",0,"0","South Korea","Saudi Arabia",FALSE,NA,NA
"qualifier","wc_2010"," 2009-02-11 ","North Korea",1,0,"Saudi Arabia",0,"0","North Korea","Saudi Arabia",FALSE,NA,NA
"qualifier","wc_2010"," 2009-02-11 ","Iran",1,1,"South Korea",0,"0","Draw","Draw",TRUE,"Iran","South Korea"
"qualifier","wc_2010"," 2009-03-28 ","North Korea",2,0,"United Arab Emirates",0,"0","North Korea","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-28 ","Iran",1,2,"Saudi Arabia",0,"0","Saudi Arabia","Iran",FALSE,NA,NA
"qualifier","wc_2010"," 2009-04-01 ","South Korea",1,0,"North Korea",0,"0","South Korea","North Korea",FALSE,NA,NA
"qualifier","wc_2010"," 2009-04-01 ","Saudi Arabia",3,2,"United Arab Emirates",0,"0","Saudi Arabia","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-06 ","North Korea",0,0,"Iran",0,"0","Draw","Draw",TRUE,"North Korea","Iran"
"qualifier","wc_2010"," 2009-06-06 ","United Arab Emirates",0,2,"South Korea",0,"0","South Korea","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-10 ","South Korea",0,0,"Saudi Arabia",0,"0","Draw","Draw",TRUE,"South Korea","Saudi Arabia"
"qualifier","wc_2010"," 2009-06-10 ","Iran",1,0,"United Arab Emirates",0,"0","Iran","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-17 ","South Korea",1,1,"Iran",0,"0","Draw","Draw",TRUE,"South Korea","Iran"
"qualifier","wc_2010"," 2009-06-17 ","Saudi Arabia",0,0,"North Korea",0,"0","Draw","Draw",TRUE,"Saudi Arabia","North Korea"
"qualifier","wc_2010"," 2009-09-05 ","Bahrain",0,0,"Saudi Arabia",0,"0","Draw","Draw",TRUE,"Bahrain","Saudi Arabia"
"qualifier","wc_2010"," 2009-09-09 ","Saudi Arabia",2,2,"Bahrain",0,"0","Draw","Draw",TRUE,"Saudi Arabia","Bahrain"
"qualifier","wc_2010","  2009-10-10","Bahrain",0,0,"New Zealand",0,"0","Draw","Draw",TRUE,"Bahrain","New Zealand"
"qualifier","wc_2010","  2009-11-14","New Zealand",1,0,"Bahrain",0,"0","New Zealand","Bahrain",FALSE,NA,NA
"qualifier","wc_2010"," 2008-03-26 ","Anguilla",0,4,"El Salvador",0,"0","El Salvador","Anguilla",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-04 ","Honduras",4,0,"Puerto Rico",0,"0","Honduras","Puerto Rico",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","Grenada",2,2,"Costa Rica",0,"0","Draw","Draw",TRUE,"Grenada","Costa Rica"
"qualifier","wc_2010"," 2008-06-15 ","USA",8,0,"Barbados",0,"0","USA","Barbados",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-15 ","G",0,3,"Canada",0,"0","Canada","G",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-15 ","Haiti",0,0,"Dutch Antilles",0,"0","Draw","Draw",TRUE,"Haiti","Dutch Antilles"
"qualifier","wc_2010"," 2008-06-15 ","Belize",0,2,"Mexico",0,"0","Mexico","Belize",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-15 ","Panama",1,0,"El Salvador",0,"0","Panama","El Salvador",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-15 ","Jamaica",7,0,"Bahamas",0,"0","Jamaica","Bahamas",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-17 ","Barb",3,4,"Cuba",0,"0","Cuba","Barb",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-14 ","Rico",2,2,"Honduras",0,"0","Draw","Draw",TRUE,"Rico","Honduras"
"qualifier","wc_2010"," 2008-06-18 ","Bahamas",0,6,"Jamaica",0,"0","Jamaica","Bahamas",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-20 ","Canada",4,1,"St",0,"0","Canada","St",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-21 ","Costa Rica",3,0,"Grenada",0,"0","Costa Rica","Grenada",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-21 ","Mexico",7,0,"Belize",0,"0","Mexico","Belize",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Barbados",0,1,"USA",0,"0","USA","Barbados",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Cuba",4,0,"Antigua and",0,"0","Cuba","Antigua and",FALSE,NA,NA
"qualifier","wc_2010"," 2008-06-22 ","Antilles",0,1,"Haiti",0,"0","Haiti","Antilles",FALSE,NA,NA
"qualifier","wc_2010"," 2008-08-20 ","Cuba",1,3,"Trinidad and",0,"0","Trinidad and","Cuba",FALSE,NA,NA
"qualifier","wc_2010"," 2008-08-20 ","Guatemala",0,1,"USA",0,"0","USA","Guatemala",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-06 ","Cuba",0,1,"USA",0,"0","USA","Cuba",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","USA",3,0,"Trinidad and",0,"0","USA","Trinidad and",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","Guatemala",4,1,"Cuba",0,"0","Guatemala","Cuba",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-11","USA",6,1,"Cuba",0,"0","USA","Cuba",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-15","Cuba",2,1,"Guatemala",0,"0","Cuba","Guatemala",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-15","Tob",2,1,"USA",0,"0","Tob","USA",FALSE,NA,NA
"qualifier","wc_2010","  2008-11-19","Tob",3,0,"Cuba",0,"0","Tob","Cuba",FALSE,NA,NA
"qualifier","wc_2010","  2008-11-19","USA",2,0,"Guatemala",0,"0","USA","Guatemala",FALSE,NA,NA
"qualifier","wc_2010"," 2008-08-20 ","Canada",1,1,"Jamaica",0,"0","Draw","Draw",TRUE,"Canada","Jamaica"
"qualifier","wc_2010"," 2008-08-20 ","Mexico",2,1,"Honduras",0,"0","Mexico","Honduras",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-06 ","Mexico",3,0,"Jamaica",0,"0","Mexico","Jamaica",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-06 ","Canada",1,2,"Honduras",0,"0","Honduras","Canada",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","Mexico",2,1,"Canada",0,"0","Mexico","Canada",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","Honduras",2,0,"Jamaica",0,"0","Honduras","Jamaica",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-11","Jamaica",1,0,"Mexico",0,"0","Jamaica","Mexico",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-11","Honduras",3,1,"Canada",0,"0","Honduras","Canada",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-15","Jamaica",1,0,"Honduras",0,"0","Jamaica","Honduras",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-15","Canada",2,2,"Mexico",0,"0","Draw","Draw",TRUE,"Canada","Mexico"
"qualifier","wc_2010","  2008-11-19","Honduras",1,0,"Mexico",0,"0","Honduras","Mexico",FALSE,NA,NA
"qualifier","wc_2010","  2008-11-19","Jamaica",3,0,"Canada",0,"0","Jamaica","Canada",FALSE,NA,NA
"qualifier","wc_2010"," 2008-08-20 ","Costa Rica",1,0,"El Salvador",0,"0","Costa Rica","El Salvador",FALSE,NA,NA
"qualifier","wc_2010"," 2008-08-20 ","Haiti",2,2,"Surinam",0,"0","Draw","Draw",TRUE,"Haiti","Surinam"
"qualifier","wc_2010"," 2008-09-06 ","Salvador",5,0,"Haiti",0,"0","Salvador","Haiti",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-06 ","Costa Rica",7,0,"Surinam",0,"0","Costa Rica","Surinam",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","Surinam",0,2,"El Salvador",0,"0","El Salvador","Surinam",FALSE,NA,NA
"qualifier","wc_2010"," 2008-09-10 ","Haiti",1,3,"Costa Rica",0,"0","Costa Rica","Haiti",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-11","Surinam",1,4,"Costa Rica",0,"0","Costa Rica","Surinam",FALSE,NA,NA
"qualifier","wc_2010","  2008-10-11","Haiti",0,0,"El Salvador",0,"0","Draw","Draw",TRUE,"Haiti","El Salvador"
"qualifier","wc_2010","  2008-10-15","Costa Rica",2,0,"Haiti",0,"0","Costa Rica","Haiti",FALSE,NA,NA
"qualifier","wc_2010","  2008-11-19","Surinam",1,1,"Haiti",0,"0","Draw","Draw",TRUE,"Surinam","Haiti"
"qualifier","wc_2010","  2008-11-19","Salvador",1,3,"Costa Rica",0,"0","Costa Rica","Salvador",FALSE,NA,NA
"qualifier","wc_2010"," 2009-02-11 ","USA",2,0,"Mexico",0,"0","USA","Mexico",FALSE,NA,NA
"qualifier","wc_2010"," 2009-02-11 ","Costa Rica",2,0,"Honduras",0,"0","Costa Rica","Honduras",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-28 ","Mexico",2,0,"Costa Rica",0,"0","Mexico","Costa Rica",FALSE,NA,NA
"qualifier","wc_2010"," 2009-03-28 ","Tob",1,1,"Honduras",0,"0","Draw","Draw",TRUE,"Tob","Honduras"
"qualifier","wc_2010"," 2009-03-28 ","Salvador",2,2,"USA",0,"0","Draw","Draw",TRUE,"Salvador","USA"
"qualifier","wc_2010"," 2009-04-01 ","USA",3,0,"Trinidad and",0,"0","USA","Trinidad and",FALSE,NA,NA
"qualifier","wc_2010"," 2009-04-01 ","Honduras",3,1,"Mexico",0,"0","Honduras","Mexico",FALSE,NA,NA
"qualifier","wc_2010"," 2009-04-01 ","Costa Rica",1,0,"El Salvador",0,"0","Costa Rica","El Salvador",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-03 ","Costa Rica",3,1,"USA",0,"0","Costa Rica","USA",FALSE,NA,NA
"qualifier","wc_2010"," 2009-06-06 ","Salvador",2,1,"Mexico",0,"0","Salvador","Mexico",FALSE,NA,NA
